Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA,Predicted_Next_SGPA_RF,Predicted_Next_SGPA_NN,NN_Error,RF_Error,NN_Absolute_Error,GPA_Range
S1570,D005,40,Female,2,3,3.875,3.7947,0,3.5562,3.8412122000000015,3.817953,0.2617530000000001,-0.2850122000000024,0.2617530000000001,3.5 - 4.0
S1570,D005,40,Female,2,4,3.7947,3.5562,0,3.7429,3.69424633333334,3.634329,-0.10857099999999997,0.0486536666666603,0.10857099999999997,3.5 - 4.0
S1572,D002,41,Male,1,2,3.8706,3.9625,0,3.925,3.8222469592592576,3.8203683,-0.10463169999999966,0.1027530407407422,0.10463169999999966,3.5 - 4.0
S1572,D002,41,Male,2,3,3.9625,3.925,0,3.7412,3.9711999912698426,3.9006233,0.15942329999999982,-0.2299999912698425,0.15942329999999982,3.5 - 4.0
S1574,D003,40,Female,1,2,3.7882,3.9278,0,3.4,3.846729999999999,3.769694,0.36969399999999997,-0.4467299999999987,0.36969399999999997,3.0 - 3.49
S1574,D003,40,Female,2,3,3.9278,3.4,0,4.0,3.7186560000000086,3.6926892,-0.3073108000000002,0.2813439999999914,0.3073108000000002,3.5 - 4.0
S1574,D003,40,Female,2,4,3.4,4.0,0,4.0,3.744041824603171,3.646684,-0.35331599999999996,0.2559581753968292,0.35331599999999996,3.5 - 4.0
S1587,D004,39,Male,1,2,3.8538,3.8235,0,3.9067,3.744084788888889,3.762961,-0.14373900000000006,0.1626152111111105,0.14373900000000006,3.5 - 4.0
S1587,D004,39,Male,2,3,3.8235,3.9067,0,3.9455,3.8608882222222194,3.8376489,-0.10785109999999998,0.0846117777777806,0.10785109999999998,3.5 - 4.0
S1587,D004,39,Male,2,4,3.9067,3.9455,0,3.8632,3.861869858886483,3.846535,-0.016665000000000152,0.0013301411135171,0.016665000000000152,3.5 - 4.0
S1587,D004,39,Male,3,5,3.9455,3.8632,0,4.0,3.8947783333333352,3.856243,-0.1437569999999999,0.1052216666666647,0.1437569999999999,3.5 - 4.0
S1587,D004,39,Male,3,6,3.8632,4.0,0,3.9231,3.809300383333327,3.8262353,-0.0968646999999998,0.1137996166666726,0.0968646999999998,3.5 - 4.0
S1592,D001,41,Male,1,2,2.4294,1.675,2,1.9625,2.0261196666666708,2.2256782,0.26317820000000003,-0.0636196666666708,0.26317820000000003,Below 2.0
S1598,D001,40,Male,1,2,4.0,3.875,0,3.9625,3.971059977777782,3.8482835,-0.11421649999999994,-0.0085599777777822,0.11421649999999994,3.5 - 4.0
S1598,D001,40,Male,2,3,3.875,3.9625,0,4.0,3.709587516666664,3.8787224,-0.12127759999999999,0.2904124833333359,0.12127759999999999,3.5 - 4.0
S1598,D001,40,Male,2,4,3.9625,4.0,0,3.8583,3.9915199571225033,3.88887,0.030569999999999986,-0.1332199571225034,0.030569999999999986,3.5 - 4.0
S1598,D001,40,Male,3,5,4.0,3.8583,0,3.776,3.782042333333328,3.878289,0.1022890000000003,-0.0060423333333279,0.1022890000000003,3.5 - 4.0
S1608,D004,41,Male,1,2,3.8923,4.0,0,3.94,3.830272194444431,3.8444908,-0.09550919999999996,0.1097278055555692,0.09550919999999996,3.5 - 4.0
S1610,D003,39,Male,1,2,3.9824,4.0,0,3.8133,3.961206862212176,3.8848557,0.07155570000000022,-0.1479068622121757,0.07155570000000022,3.5 - 4.0
S1610,D003,39,Male,2,3,4.0,3.8133,0,3.8941,3.779540220634921,3.8750336,-0.019066399999999817,0.1145597793650794,0.019066399999999817,3.5 - 4.0
S1610,D003,39,Male,2,4,3.8133,3.8941,0,4.0,3.8811984499999994,3.7837665,-0.21623349999999997,0.1188015500000014,0.21623349999999997,3.5 - 4.0
S1610,D003,39,Male,3,5,3.8941,4.0,0,3.913,3.86072709126984,3.894334,-0.018665999999999627,0.0522729087301598,0.018665999999999627,3.5 - 4.0
S1610,D003,39,Male,3,6,4.0,3.913,0,3.9048,3.91634781111111,3.8408048,-0.06399519999999992,-0.01154781111111,0.06399519999999992,3.5 - 4.0
S1610,D003,39,Male,4,7,3.913,3.9048,0,4.0,3.88720266666667,3.8256118,-0.1743882000000001,0.1127973333333298,0.1743882000000001,3.5 - 4.0
S1637,D003,41,Male,1,2,4.0,3.9667,0,4.0,3.994052038888889,3.8809078,-0.11909219999999987,0.005947961111111,0.11909219999999987,3.5 - 4.0
S1643,D002,40,Female,1,2,3.5941,3.6188,0,3.425,3.5449280000000014,3.5641935,0.1391935000000002,-0.1199280000000015,0.1391935000000002,3.0 - 3.49
S1643,D002,40,Female,2,3,3.6188,3.425,0,3.4118,3.4467550000000027,3.54167,0.12986999999999993,-0.0349550000000027,0.12986999999999993,3.0 - 3.49
S1643,D002,40,Female,2,4,3.425,3.4118,0,3.6583,3.390142999999997,3.4054384,-0.25286160000000013,0.2681570000000035,0.25286160000000013,3.5 - 4.0
S1643,D002,40,Female,3,5,3.4118,3.6583,0,3.4346,3.572793250000006,3.5633051,0.1287050999999999,-0.1381932500000058,0.1287050999999999,3.0 - 3.49
S1646,D003,41,Male,1,2,3.3412,3.3389,0,3.36,3.3711169999999973,3.3187804,-0.0412195999999998,-0.0111169999999973,0.0412195999999998,3.0 - 3.49
S1647,D004,41,Female,1,2,4.0,4.0,0,3.8667,3.948061353245698,3.892586,0.025886000000000298,-0.0813613532456982,0.025886000000000298,3.5 - 4.0
S1647,D004,41,Female,2,3,4.0,3.8667,0,4.0,3.965588440079362,3.895725,-0.1042749999999999,0.0344115599206378,0.1042749999999999,3.5 - 4.0
S1663,D002,40,Male,1,2,3.8824,3.9625,0,3.9625,3.930086444444445,3.8257487,-0.1367512999999998,0.0324135555555544,0.1367512999999998,3.5 - 4.0
S1663,D002,40,Male,2,3,3.9625,3.9625,0,4.0,3.911948231481476,3.914006,-0.0859939999999999,0.0880517685185244,0.0859939999999999,3.5 - 4.0
S1663,D002,40,Male,2,4,3.9625,4.0,0,4.0,3.9915199571225033,3.88887,-0.11113000000000017,0.0084800428774967,0.11113000000000017,3.5 - 4.0
S1665,D004,39,Male,1,2,3.7,3.5,0,3.8467,3.570380333333339,3.5828533,-0.26384669999999977,0.2763196666666609,0.26384669999999977,3.5 - 4.0
S1665,D004,39,Male,2,3,3.5,3.8467,0,3.5545,3.551489999999985,3.6680205,0.11352049999999991,0.0030100000000148,0.11352049999999991,3.5 - 4.0
S1665,D004,39,Male,2,4,3.8467,3.5545,0,3.3158,3.5061696666666764,3.6570375,0.3412375000000001,-0.1903696666666765,0.3412375000000001,3.0 - 3.49
S1665,D004,39,Male,3,5,3.5545,3.3158,0,3.1238,3.272396833333321,3.48472,0.3609199999999997,-0.1485968333333214,0.3609199999999997,3.0 - 3.49
S1665,D004,39,Male,3,6,3.3158,3.1238,0,3.2846,3.202327888888885,3.2372377,-0.04736230000000008,0.0822721111111146,0.04736230000000008,3.0 - 3.49
S1665,D004,39,Male,4,7,3.1238,3.2846,0,4.0,3.2691568333333296,3.1788862,-0.8211138,0.7308431666666704,0.8211138,3.5 - 4.0
S1671,D004,40,Male,1,2,3.9308,4.0,0,4.0,3.967934969047618,3.8621917,-0.1378083000000001,0.0320650309523813,0.1378083000000001,3.5 - 4.0
S1671,D004,40,Male,2,3,4.0,4.0,0,4.0,3.960321883469631,3.9427745,-0.05722549999999993,0.0396781165303687,0.05722549999999993,3.5 - 4.0
S1671,D004,40,Male,2,4,4.0,4.0,0,3.8895,3.945926750479704,3.9039915,0.014491500000000102,-0.0564267504797042,0.014491500000000102,3.5 - 4.0
S1671,D004,40,Male,3,5,4.0,3.8895,0,4.0,3.827395857142864,3.8912194,-0.10878059999999978,0.1726041428571361,0.10878059999999978,3.5 - 4.0
S1685,D005,41,Male,1,2,2.9412,2.8688,0,2.8474,3.039699666666665,2.9073617,0.05996170000000012,-0.1922996666666652,0.05996170000000012,2.5 - 2.99
S1687,D001,41,Male,1,2,3.0647,2.6062,1,2.8875,3.1982293333333365,2.8456326,-0.04186740000000011,-0.3107293333333363,0.04186740000000011,2.5 - 2.99
S1697,D001,39,Female,1,2,3.6647,2.9812,0,3.8375,3.460875333333329,3.4100742,-0.42742579999999997,0.3766246666666704,0.42742579999999997,3.5 - 4.0
S1697,D001,39,Female,2,3,2.9812,3.8375,0,3.6471,3.3398873333333423,3.455761,-0.19133900000000015,0.3072126666666577,0.19133900000000015,3.5 - 4.0
S1697,D001,39,Female,2,4,3.8375,3.6471,0,3.525,3.5759029999999985,3.6928456,0.16784560000000015,-0.0509029999999985,0.16784560000000015,3.5 - 4.0
S1697,D001,39,Female,3,5,3.6471,3.525,0,3.656,3.704653000000003,3.601506,-0.05449400000000004,-0.0486530000000029,0.05449400000000004,3.5 - 4.0
S1697,D001,39,Female,3,6,3.525,3.656,0,3.675,3.633148666666664,3.5600631,-0.11493690000000001,0.0418513333333359,0.11493690000000001,3.5 - 4.0
S1706,D001,40,Male,1,2,1.6,2.6562,4,1.75,2.2646673333333336,2.418822,0.668822,-0.5146673333333336,0.668822,Below 2.0
S1706,D001,40,Male,2,3,2.6562,1.75,7,1.8412,2.203065666666665,2.3846838,0.5434838,-0.3618656666666655,0.5434838,Below 2.0
S1706,D001,40,Male,2,4,1.75,1.8412,11,2.0,2.1668626666666677,1.9861646,-0.013835400000000053,-0.1668626666666672,0.013835400000000053,2.0 - 2.49
S1706,D001,40,Male,3,5,1.8412,2.0,17,2.396,2.1392036666666643,2.0077481,-0.38825189999999976,0.2567963333333356,0.38825189999999976,2.0 - 2.49
S1708,D001,40,Male,1,2,3.7353,3.275,0,3.7,3.645394333333333,3.54329,-0.15671000000000035,0.0546056666666672,0.15671000000000035,3.5 - 4.0
S1708,D001,40,Male,2,3,3.275,3.7,0,3.1412,3.4177963333333263,3.5013702,0.3601702000000002,-0.2765963333333263,0.3601702000000002,3.0 - 3.49
S1708,D001,40,Male,2,4,3.7,3.1412,0,3.7083,3.5640873333333425,3.4427354,-0.2655645999999998,0.1442126666666574,0.2655645999999998,3.5 - 4.0
S1739,D002,40,Female,1,2,3.8294,3.5812,0,3.8375,3.765893333333334,3.6763103,-0.1611897,0.0716066666666659,0.1611897,3.5 - 4.0
S1739,D002,40,Female,2,3,3.5812,3.8375,0,3.7529,3.611181444444447,3.699693,-0.053207000000000004,0.1417185555555526,0.053207000000000004,3.5 - 4.0
S1739,D002,40,Female,2,4,3.8375,3.7529,0,3.8,3.8164395833333296,3.7384973,-0.06150269999999969,-0.0164395833333297,0.06150269999999969,3.5 - 4.0
S1739,D002,40,Female,3,5,3.7529,3.8,0,3.8231,3.724396499999998,3.7537909,-0.06930910000000035,0.0987035000000022,0.06930910000000035,3.5 - 4.0
S1742,D003,41,Male,1,2,3.7588,3.7611,0,3.7733,3.6213383333333407,3.6930225,-0.08027749999999978,0.1519616666666592,0.08027749999999978,3.5 - 4.0
S1742,D003,41,Male,2,3,3.7611,3.7733,0,3.9471,3.764646000000004,3.7616916,-0.18540840000000003,0.1824539999999959,0.18540840000000003,3.5 - 4.0
S1759,D001,41,Female,1,2,2.6882,2.3312,1,3.05,2.6318773333333354,2.4915242,-0.5584757999999996,0.4181226666666644,0.5584757999999996,3.0 - 3.49
S1763,D003,41,Female,1,2,3.0471,2.8278,0,2.84,2.858438666666667,2.9628785,0.12287850000000011,-0.0184386666666669,0.12287850000000011,2.5 - 2.99
S1769,D003,40,Female,1,2,3.5294,3.4722,0,3.3733,3.609637333333338,3.481305,0.1080049999999999,-0.236337333333338,0.1080049999999999,3.0 - 3.49
S1769,D003,40,Female,2,3,3.4722,3.3733,0,3.6588,3.422420380952372,3.4459608,-0.2128391999999999,0.2363796190476277,0.2128391999999999,3.5 - 4.0
S1769,D003,40,Female,2,4,3.3733,3.6588,0,2.98,3.5478799999999997,3.486532,0.506532,-0.5678799999999993,0.506532,2.5 - 2.99
S1775,D003,40,Male,1,2,3.4529,3.65,0,3.6,3.58903866666666,3.510874,-0.08912600000000026,0.0109613333333404,0.08912600000000026,3.5 - 4.0
S1775,D003,40,Male,2,3,3.65,3.6,0,3.5353,3.605482705555554,3.6354105,0.10011049999999999,-0.0701827055555539,0.10011049999999999,3.5 - 4.0
S1775,D003,40,Male,2,4,3.6,3.5353,0,3.572,3.66142633333333,3.5372546,-0.03474540000000026,-0.0894263333333298,0.03474540000000026,3.5 - 4.0
S1778,D003,41,Male,1,2,3.7118,3.2667,0,3.84,3.543864333333329,3.52742,-0.31257999999999964,0.2961356666666708,0.31257999999999964,3.5 - 4.0
S1790,D002,40,Female,1,2,2.5059,2.5375,0,2.1,2.669287000000001,2.5072982,0.40729820000000005,-0.5692870000000014,0.40729820000000005,2.0 - 2.49
S1790,D002,40,Female,2,3,2.5375,2.1,1,2.2,2.584009,2.4715316,0.2715315999999999,-0.3840089999999998,0.2715315999999999,2.0 - 2.49
S1790,D002,40,Female,2,4,2.1,2.2,2,2.5,2.244210333333333,2.4215949,-0.0784050999999999,0.2557896666666668,0.0784050999999999,2.5 - 2.99
S1792,D005,41,Male,1,2,3.7353,3.6812,0,4.0,3.5176644000000024,3.6541727,-0.34582729999999984,0.4823355999999976,0.34582729999999984,3.5 - 4.0
S1792,D005,41,Male,2,3,3.6812,4.0,0,4.0,3.919108344444445,3.8165877,-0.18341230000000008,0.0808916555555545,0.18341230000000008,3.5 - 4.0
S1796,D001,41,Male,1,2,2.3765,2.2188,0,2.75,2.374898666666667,2.4000947,-0.3499053000000001,0.3751013333333328,0.3499053000000001,2.5 - 2.99
S1796,D001,41,Male,2,3,2.2188,2.75,0,2.4882,2.8018106666666647,2.63129,0.14308999999999994,-0.3136106666666647,0.14308999999999994,2.0 - 2.49
S1802,D003,39,Male,1,2,3.6529,3.6444,0,3.1867,3.631784666666661,3.601662,0.41496200000000005,-0.445084666666661,0.41496200000000005,3.0 - 3.49
S1802,D003,39,Male,2,3,3.6444,3.1867,0,3.5529,3.4973933333333296,3.4684496,-0.08445040000000015,0.0555066666666705,0.08445040000000015,3.5 - 4.0
S1802,D003,39,Male,2,4,3.1867,3.5529,0,3.496,3.3048113333333364,3.3784745,-0.11752550000000017,0.1911886666666635,0.11752550000000017,3.0 - 3.49
S1802,D003,39,Male,3,5,3.5529,3.496,0,3.2652,3.336807666666654,3.5503168,0.28511679999999995,-0.071607666666654,0.28511679999999995,3.0 - 3.49
S1802,D003,39,Male,3,6,3.496,3.2652,0,3.5524,3.4232136666666704,3.4044983,-0.1479016999999998,0.1291863333333296,0.1479016999999998,3.5 - 4.0
S1825,D002,41,Female,1,2,4.0,4.0,0,4.0,3.948061353245698,3.892586,-0.1074139999999999,0.0519386467543019,0.1074139999999999,3.5 - 4.0
S1842,D003,39,Male,1,2,2.7824,3.0833,0,2.8533,2.861207666666662,2.9506462,0.09734620000000005,-0.0079076666666622,0.09734620000000005,2.5 - 2.99
S1842,D003,39,Male,2,3,3.0833,2.8533,0,3.3118,3.067919666666661,3.06862,-0.24317999999999973,0.243880333333339,0.24317999999999973,3.0 - 3.49
S1842,D003,39,Male,2,4,2.8533,3.3118,0,3.368,3.0166013333333237,3.1603549,-0.2076450999999997,0.3513986666666766,0.2076450999999997,3.0 - 3.49
S1842,D003,39,Male,3,5,3.3118,3.368,0,3.3,3.1156019999999933,3.3922675,0.09226750000000017,0.1843980000000065,0.09226750000000017,3.0 - 3.49
S1842,D003,39,Male,3,6,3.368,3.3,0,3.0429,3.381877333333328,3.3441358,0.30123580000000016,-0.3389773333333279,0.30123580000000016,3.0 - 3.49
S1842,D003,39,Male,4,7,3.3,3.0429,0,3.12,3.1597009999999948,3.1619923,0.04199229999999998,-0.0397009999999946,0.04199229999999998,3.0 - 3.49
S1864,D001,41,Male,1,2,3.6706,3.7438,0,3.5875,3.5896905555555585,3.6460717,0.05857169999999989,-0.0021905555555585,0.05857169999999989,3.5 - 4.0
S1879,D003,41,Male,1,2,3.1706,3.25,0,3.0333,3.3355561539682563,3.188068,0.1547679999999998,-0.3022561539682562,0.1547679999999998,3.0 - 3.49
S1879,D003,41,Male,2,3,3.25,3.0333,0,3.4882,3.1096486666666685,3.2200072,-0.2681928,0.3785513333333314,0.2681928,3.0 - 3.49
S1892,D005,40,Female,1,2,2.1706,2.5813,0,2.5895,2.7675469999999955,2.5020568,-0.08744320000000005,-0.1780469999999954,0.08744320000000005,2.5 - 2.99
S1892,D005,40,Female,2,3,2.5813,2.5895,0,2.6062,2.4284506666666625,2.6764724,0.07027240000000035,0.1777493333333373,0.07027240000000035,2.5 - 2.99
S1892,D005,40,Female,2,4,2.5895,2.6062,1,2.2429,2.507449999999994,2.6929972,0.4500972000000001,-0.264549999999994,0.4500972000000001,2.0 - 2.49
S1892,D005,40,Female,3,5,2.6062,2.2429,2,2.7,2.543933333333336,2.6087782,-0.09122180000000002,0.1560666666666645,0.09122180000000002,2.5 - 2.99
S1895,D005,41,Male,1,2,2.8412,2.7062,0,3.5895,2.736503333333332,2.770868,-0.818632,0.8529966666666682,0.818632,3.5 - 4.0
S1899,D003,41,Male,1,2,3.7059,3.5889,0,3.6933,3.548380333333337,3.611254,-0.08204599999999962,0.144919666666663,0.08204599999999962,3.5 - 4.0
S1911,D003,41,Male,1,2,3.5118,3.3944,0,3.8067,3.501737333333337,3.4436996,-0.3630004000000002,0.3049626666666634,0.3630004000000002,3.5 - 4.0
S1921,D002,39,Male,1,2,3.1235,3.1812,0,3.1125,3.1047889999999967,3.1381712,0.025671200000000116,0.0077110000000031,0.025671200000000116,3.0 - 3.49
S1921,D002,39,Male,2,3,3.1812,3.1125,0,3.4588,3.238348000000004,3.2109287,-0.2478712999999999,0.2204519999999967,0.2478712999999999,3.0 - 3.49
S1921,D002,39,Male,2,4,3.1125,3.4588,0,2.8833,3.4205445277777806,3.316037,0.4327369999999999,-0.5372445277777804,0.4327369999999999,2.5 - 2.99
S1921,D002,39,Male,3,5,3.4588,2.8833,0,2.7115,3.2436066666666683,3.2888992,0.5773991999999999,-0.5321066666666683,0.5773991999999999,2.5 - 2.99
S1921,D002,39,Male,3,6,2.8833,2.7115,0,3.0667,3.0085160000000046,2.8740013,-0.19269869999999978,0.0581839999999953,0.19269869999999978,3.0 - 3.49
S1924,D005,39,Female,1,2,2.9294,3.3062,0,3.0316,2.9569246666666658,3.104477,0.07287700000000008,0.0746753333333343,0.07287700000000008,3.0 - 3.49
S1924,D005,39,Female,2,3,3.3062,3.0316,0,3.4125,3.2464143333333446,3.2485445,-0.16395550000000014,0.1660856666666554,0.16395550000000014,3.0 - 3.49
S1924,D005,39,Female,2,4,3.0316,3.4125,0,2.9286,3.210522666666664,3.2663715,0.3377715000000001,-0.2819226666666639,0.3377715000000001,2.5 - 2.99
S1924,D005,39,Female,3,5,3.4125,2.9286,0,2.0,3.2909613333333305,3.276189,1.276189,-1.2909613333333303,1.276189,2.0 - 2.49
S1924,D005,39,Female,3,6,2.9286,2.0,0,2.9708,2.738746666666664,2.8676264,-0.10317360000000031,0.2320533333333365,0.10317360000000031,2.5 - 2.99
S1924,D005,39,Female,4,7,2.0,2.9708,0,2.6133,2.6194906666666684,2.7945468,0.18124679999999982,-0.0061906666666682,0.18124679999999982,2.5 - 2.99
S1953,D001,41,Male,1,2,2.4588,2.325,0,2.2875,2.266271,2.430981,0.14348099999999997,0.0212289999999999,0.14348099999999997,2.0 - 2.49
S1953,D001,41,Male,2,3,2.325,2.2875,1,2.5647,2.679026000000001,2.448558,-0.11614200000000041,-0.114326000000001,0.11614200000000041,2.5 - 2.99
S1958,D004,41,Male,1,2,3.6231,3.5118,0,3.94,3.650522333333338,3.5430477,-0.39695230000000015,0.2894776666666621,0.39695230000000015,3.5 - 4.0
S1958,D004,41,Male,2,3,3.5118,3.94,0,3.3636,3.6648403333333257,3.7156441,0.3520441000000001,-0.3012403333333258,0.3520441000000001,3.0 - 3.49
S1961,D001,40,Male,1,2,4.0,4.0,0,3.9625,3.948061353245698,3.892586,-0.06991399999999981,0.0144386467543018,0.06991399999999981,3.5 - 4.0
S1961,D001,40,Male,2,3,4.0,3.9625,0,3.9471,3.869110448544972,3.929393,-0.017706999999999695,0.0779895514550279,0.017706999999999695,3.5 - 4.0
S1961,D001,40,Male,2,4,3.9625,3.9471,0,3.975,3.94386472936508,3.8696182,-0.10538179999999997,0.0311352706349197,0.10538179999999997,3.5 - 4.0
S1961,D001,40,Male,3,5,3.9471,3.975,0,3.976,3.883756597222221,3.905706,-0.07029400000000008,0.0922434027777794,0.07029400000000008,3.5 - 4.0
S1984,D005,40,Male,1,2,2.5471,2.825,0,3.0,2.5308019999999947,2.7025368,-0.29746320000000015,0.4691980000000053,0.29746320000000015,3.0 - 3.49
S1984,D005,40,Male,2,3,2.825,3.0,0,2.9438,2.8551839999999933,3.0020194,0.05821940000000003,0.0886160000000066,0.05821940000000003,2.5 - 2.99
S1984,D005,40,Male,2,4,3.0,2.9438,0,2.9714,3.002526666666672,3.0636003,0.09220030000000001,-0.031126666666672,0.09220030000000001,2.5 - 2.99
S1984,D005,40,Male,3,5,2.9438,2.9714,0,2.7,2.883605666666672,3.045356,0.3453559999999998,-0.1836056666666716,0.3453559999999998,2.5 - 2.99
S1986,D002,39,Female,1,2,3.2882,3.2688,0,3.425,3.50798133333333,3.260741,-0.16425899999999993,-0.08298133333333,0.16425899999999993,3.0 - 3.49
S1986,D002,39,Female,2,3,3.2688,3.425,0,3.4882,3.2446470000000027,3.3693273,-0.11887269999999983,0.2435529999999972,0.11887269999999983,3.0 - 3.49
S1986,D002,39,Female,2,4,3.425,3.4882,0,3.4833,3.47692253333333,3.439231,-0.044068999999999914,0.0063774666666698,0.044068999999999914,3.0 - 3.49
S1986,D002,39,Female,3,5,3.4882,3.4833,0,3.5346,3.075384666666661,3.5180738,-0.01652620000000038,0.4592153333333386,0.01652620000000038,3.5 - 4.0
S1986,D002,39,Female,3,6,3.4833,3.5346,0,3.6444,3.4424988611111105,3.4916885,-0.1527115000000001,0.2019011388888896,0.1527115000000001,3.5 - 4.0
S1986,D002,39,Female,4,7,3.5346,3.6444,0,2.98,3.133760333333322,3.5457687,0.5657687,-0.1537603333333219,0.5657687,2.5 - 2.99
S1993,D002,40,Female,1,2,3.7235,3.9375,0,3.925,3.731569333333343,3.744226,-0.180774,0.1934306666666572,0.180774,3.5 - 4.0
S1993,D002,40,Female,2,3,3.9375,3.925,0,3.9176,3.939347616666663,3.8902779,-0.027322100000000127,-0.0217476166666625,0.027322100000000127,3.5 - 4.0
S1993,D002,40,Female,2,4,3.925,3.9176,0,3.8417,3.821389666666669,3.8437607,0.0020606999999999154,0.0203103333333309,0.0020606999999999154,3.5 - 4.0
S1996,D003,40,Male,1,2,3.5176,2.8611,0,3.1533,3.302465333333323,3.2707894,0.11748939999999974,-0.1491653333333227,0.11748939999999974,3.0 - 3.49
S1996,D003,40,Male,2,3,2.8611,3.1533,0,3.1529,3.3015486976190487,3.0880911,-0.06480889999999961,-0.1486486976190488,0.06480889999999961,3.0 - 3.49
S1996,D003,40,Male,2,4,3.1533,3.1529,0,3.42,3.2254763333333307,3.205695,-0.21430499999999997,0.1945236666666692,0.21430499999999997,3.0 - 3.49
S1996,D003,40,Male,3,5,3.1529,3.42,0,3.2174,3.252939999999997,3.330312,0.11291200000000012,-0.035539999999997,0.11291200000000012,3.0 - 3.49
S2007,D005,39,Male,1,2,2.8588,2.5375,1,2.4211,2.7239796666666614,2.6775005,0.2564004999999998,-0.3028796666666613,0.2564004999999998,2.0 - 2.49
S2007,D005,39,Male,2,3,2.5375,2.4211,2,2.6,2.6254876666666718,2.5597916,-0.04020840000000003,-0.0254876666666712,0.04020840000000003,2.5 - 2.99
S2007,D005,39,Male,2,4,2.4211,2.6,4,2.5286,2.651998666666666,2.570221,0.04162100000000013,-0.1233986666666662,0.04162100000000013,2.5 - 2.99
S2007,D005,39,Male,3,5,2.6,2.5286,6,2.3,2.629020666666664,2.6825385,0.38253850000000034,-0.3290206666666644,0.38253850000000034,2.0 - 2.49
S2007,D005,39,Male,3,6,2.5286,2.3,8,2.4333,2.541675999999999,2.5658953,0.1325953000000002,-0.1083759999999989,0.1325953000000002,2.0 - 2.49
S2007,D005,39,Male,4,7,2.3,2.4333,10,1.98,2.315187333333334,2.5735838,0.5935838000000002,-0.3351873333333341,0.5935838000000002,Below 2.0
S2015,D003,39,Male,1,2,3.8,3.7722,0,3.72,3.736236000000007,3.717995,-0.0020050000000000345,-0.0162360000000063,0.0020050000000000345,3.5 - 4.0
S2015,D003,39,Male,2,3,3.7722,3.72,0,3.5706,3.764843333333333,3.7452133,0.17461329999999986,-0.1942433333333331,0.17461329999999986,3.5 - 4.0
S2015,D003,39,Male,2,4,3.72,3.5706,0,3.656,3.679962333333333,3.6068666,-0.049133400000000105,-0.0239623333333329,0.049133400000000105,3.5 - 4.0
S2015,D003,39,Male,3,5,3.5706,3.656,0,3.587,3.656753333333323,3.6251771,0.038177099999999964,-0.0697533333333226,0.038177099999999964,3.5 - 4.0
S2015,D003,39,Male,3,6,3.656,3.587,0,3.7381,3.6147423111111063,3.5839198,-0.15418020000000032,0.1233576888888934,0.15418020000000032,3.5 - 4.0
S2020,D001,40,Female,1,2,3.9471,3.9438,0,3.9625,3.911563079629629,3.8488514,-0.11364859999999988,0.0509369203703711,0.11364859999999988,3.5 - 4.0
S2020,D001,40,Female,2,3,3.9438,3.9625,0,3.7412,3.864012374735444,3.9064653,0.16526529999999973,-0.1228123747354437,0.16526529999999973,3.5 - 4.0
S2020,D001,40,Female,2,4,3.9625,3.7412,0,3.8667,3.802098666666671,3.7898006,-0.07689939999999984,0.0646013333333286,0.07689939999999984,3.5 - 4.0
S2020,D001,40,Female,3,5,3.7412,3.8667,0,3.92,3.857347444444448,3.778079,-0.14192099999999996,0.0626525555555521,0.14192099999999996,3.5 - 4.0
S2037,D003,40,Male,1,2,3.1353,3.1111,0,3.18,3.0509440000000083,3.1167586,-0.06324140000000034,0.1290559999999918,0.06324140000000034,3.0 - 3.49
S2037,D003,40,Male,2,3,3.1111,3.18,0,3.6059,3.080932999999993,3.2056868,-0.40021320000000005,0.5249670000000073,0.40021320000000005,3.5 - 4.0
S2037,D003,40,Male,2,4,3.18,3.6059,0,3.096,3.462482555555551,3.3994102,0.3034102000000001,-0.3664825555555508,0.3034102000000001,3.0 - 3.49
S2037,D003,40,Male,3,5,3.6059,3.096,0,3.1478,3.30836266666667,3.438371,0.2905709999999999,-0.1605626666666699,0.2905709999999999,3.0 - 3.49
S2049,D001,41,Male,1,2,4.0,3.725,0,3.7625,3.770588317460321,3.8032174,0.04071739999999968,-0.008088317460321,0.04071739999999968,3.5 - 4.0
S2049,D001,41,Male,2,3,3.725,3.7625,0,3.8412,3.541122666666666,3.7406213,-0.10057870000000024,0.3000773333333342,0.10057870000000024,3.5 - 4.0
S2051,D002,40,Female,1,2,3.8824,3.9438,0,3.875,3.819966785714286,3.8187034,-0.05629660000000003,0.0550332142857139,0.05629660000000003,3.5 - 4.0
S2051,D002,40,Female,2,3,3.9438,3.875,0,3.9176,3.942047133333332,3.8753207,-0.04227930000000013,-0.0244471333333313,0.04227930000000013,3.5 - 4.0
S2051,D002,40,Female,2,4,3.875,3.9176,0,3.8917,3.888979999999991,3.8220208,-0.06967919999999994,0.0027200000000093,0.06967919999999994,3.5 - 4.0
S2051,D002,40,Female,3,5,3.9176,3.8917,0,3.9769,3.844639266666665,3.85687,-0.1200300000000003,0.132260733333335,0.1200300000000003,3.5 - 4.0
S2055,D002,41,Female,1,2,3.4,3.4375,0,3.2125,3.3473784000000038,3.3932984,0.18079840000000003,-0.1348784000000034,0.18079840000000003,3.0 - 3.49
S2057,D005,41,Male,1,2,1.9059,2.4438,2,1.7263,2.422530333333333,2.3639307,0.6376307000000001,-0.6962303333333335,0.6376307000000001,Below 2.0
