Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA
S0256,D001,41,Female,1,2,3.6471,3.35,0,3.075
S0258,D005,41,Male,1,2,3.3706,3.4312,0,3.6789
S0259,D003,39,Female,1,2,3.1706,3.3667,0,3.1933
S0259,D003,39,Female,2,3,3.3667,3.1933,0,3.6294
S0259,D003,39,Female,2,4,3.1933,3.6294,0,3.636
S0259,D003,39,Female,3,5,3.6294,3.636,0,3.2826
S0259,D003,39,Female,3,6,3.636,3.2826,0,2.9286
S0260,D005,41,Female,1,2,3.8824,3.6062,0,3.8316
S0261,D005,39,Male,1,2,3.4588,3.3688,0,2.6316
S0261,D005,39,Male,2,3,3.3688,2.6316,0,3.0375
S0261,D005,39,Male,2,4,2.6316,3.0375,0,2.8071
S0261,D005,39,Male,3,5,3.0375,2.8071,0,3.7
S0261,D005,39,Male,3,6,2.8071,3.7,0,2.7917
S0261,D005,39,Male,4,7,3.7,2.7917,0,3.0933
S0262,D001,40,Female,1,2,3.4647,3.1438,0,3.3375
S0262,D001,40,Female,2,3,3.1438,3.3375,0,3.5588
S0262,D001,40,Female,2,4,3.3375,3.5588,0,2.9
S0264,D005,39,Male,1,2,4.0,4.0,0,3.7737
S0264,D005,39,Male,2,3,4.0,3.7737,0,4.0
S0264,D005,39,Male,2,4,3.7737,4.0,0,3.6857
S0264,D005,39,Male,3,5,4.0,3.6857,0,4.0
S0264,D005,39,Male,3,6,3.6857,4.0,0,3.7875
S0264,D005,39,Male,4,7,4.0,3.7875,0,3.84
S0265,D004,39,Male,1,2,2.6077,2.4059,0,2.6067
S0265,D004,39,Male,2,3,2.4059,2.6067,1,2.5
S0265,D004,39,Male,2,4,2.6067,2.5,2,2.7579
S0265,D004,39,Male,3,5,2.5,2.7579,3,2.3238
S0265,D004,39,Male,3,6,2.7579,2.3238,4,2.3692
S0265,D004,39,Male,4,7,2.3238,2.3692,6,2.3
S0266,D002,41,Male,1,2,2.9353,2.5625,2,2.825
S0266,D002,41,Male,2,3,2.5625,2.825,4,2.1118
S0267,D002,41,Female,1,2,2.6235,1.95,2,1.7
S0268,D002,40,Male,1,2,3.5118,3.575,0,3.5125
S0268,D002,40,Male,2,3,3.575,3.5125,0,3.7882
S0268,D002,40,Male,2,4,3.5125,3.7882,0,3.7
S0269,D001,40,Male,1,2,3.4529,3.6875,0,3.925
S0269,D001,40,Male,2,3,3.6875,3.925,0,3.7412
S0269,D001,40,Male,2,4,3.925,3.7412,0,3.725
S0270,D004,40,Female,1,2,3.7077,3.4059,0,3.4
S0270,D004,40,Female,2,3,3.4059,3.4,0,3.3727
S0270,D004,40,Female,2,4,3.4,3.3727,0,3.4842
S0271,D003,41,Male,1,2,3.8353,3.9667,0,3.8667
S0275,D005,41,Female,1,2,3.0412,3.2688,2,2.5316
S0275,D005,41,Female,2,3,3.2688,2.5316,3,3.1188
S0276,D002,41,Male,1,2,3.4706,3.375,0,3.3
S0277,D001,40,Male,1,2,3.9588,3.3,0,3.4625
S0277,D001,40,Male,2,3,3.3,3.4625,0,3.4765
S0277,D001,40,Male,2,4,3.4625,3.4765,0,3.6667
S0277,D001,40,Male,3,5,3.4765,3.6667,0,3.288
S0279,D002,39,Female,1,2,3.7647,3.9625,0,3.7125
S0279,D002,39,Female,2,3,3.9625,3.7125,0,3.8412
S0279,D002,39,Female,2,4,3.7125,3.8412,0,3.7
S0279,D002,39,Female,3,5,3.8412,3.7,0,3.8308
S0279,D002,39,Female,3,6,3.7,3.8308,0,3.7556
S0280,D002,40,Female,1,2,3.8412,3.9438,0,3.675
S0280,D002,40,Female,2,3,3.9438,3.675,0,3.4235
S0280,D002,40,Female,2,4,3.675,3.4235,0,3.575
S0281,D002,40,Female,1,2,3.6294,3.8375,0,3.75
S0281,D002,40,Female,2,3,3.8375,3.75,0,3.9294
S0281,D002,40,Female,2,4,3.75,3.9294,0,3.4417
S0281,D002,40,Female,3,5,3.9294,3.4417,0,3.7077
S0282,D003,39,Male,1,2,3.2353,3.3611,0,3.4867
S0282,D003,39,Male,2,3,3.3611,3.4867,0,3.3176
S0282,D003,39,Male,2,4,3.4867,3.3176,0,3.196
S0282,D003,39,Male,3,5,3.3176,3.196,0,3.2087
S0282,D003,39,Male,3,6,3.196,3.2087,0,2.7952
S0282,D003,39,Male,4,7,3.2087,2.7952,0,3.72
S0284,D001,40,Male,1,2,3.2941,3.0812,0,2.7625
S0284,D001,40,Male,2,3,3.0812,2.7625,0,3.1235
S0284,D001,40,Male,2,4,2.7625,3.1235,0,3.2833
S0284,D001,40,Male,3,5,3.1235,3.2833,0,3.26
S0285,D001,40,Male,1,2,3.6765,3.6875,0,3.625
S0285,D001,40,Male,2,3,3.6875,3.625,0,3.9176
S0285,D001,40,Male,2,4,3.625,3.9176,0,3.7833
S0285,D001,40,Male,3,5,3.9176,3.7833,0,3.572
S0286,D003,39,Male,1,2,3.9176,3.9167,0,3.88
S0286,D003,39,Male,2,3,3.9167,3.88,0,3.7176
S0286,D003,39,Male,2,4,3.88,3.7176,0,3.84
S0286,D003,39,Male,3,5,3.7176,3.84,0,3.5174
S0286,D003,39,Male,3,6,3.84,3.5174,0,3.7048
S0286,D003,39,Male,4,7,3.5174,3.7048,0,3.58
S0287,D003,39,Female,1,2,3.8,3.6056,0,3.2467
S0287,D003,39,Female,2,3,3.6056,3.2467,0,3.3353
S0287,D003,39,Female,2,4,3.2467,3.3353,0,3.42
S0287,D003,39,Female,3,5,3.3353,3.42,0,3.6783
S0287,D003,39,Female,3,6,3.42,3.6783,0,3.2476
S0288,D002,40,Female,1,2,3.9118,3.9062,0,3.7125
S0288,D002,40,Female,2,3,3.9062,3.7125,0,3.8765
S0288,D002,40,Female,2,4,3.7125,3.8765,0,3.9417
S0290,D004,40,Female,1,2,3.5462,3.7706,0,3.0067
S0290,D004,40,Female,2,3,3.7706,3.0067,0,3.4545
S0290,D004,40,Female,2,4,3.0067,3.4545,0,3.5895
S0290,D004,40,Female,3,5,3.4545,3.5895,0,3.4
S0291,D003,41,Female,1,2,3.3412,3.2222,0,3.4933
S0291,D003,41,Female,2,3,3.2222,3.4933,0,3.9294
S0292,D001,40,Male,1,2,3.9647,3.9625,0,3.875
S0292,D001,40,Male,2,3,3.9625,3.875,0,4.0
S0292,D001,40,Male,2,4,3.875,4.0,0,3.825
S0293,D005,41,Female,1,2,3.4,3.5,2,3.0474
S0294,D001,39,Male,1,2,3.9824,3.825,0,3.8875
S0294,D001,39,Male,2,3,3.825,3.8875,0,3.5
S0294,D001,39,Male,2,4,3.8875,3.5,0,3.8333
S0294,D001,39,Male,3,5,3.5,3.8333,0,3.868
S0294,D001,39,Male,3,6,3.8333,3.868,0,3.75
S0295,D002,41,Male,1,2,4.0,3.6625,0,3.9625
S0297,D002,41,Male,1,2,2.9529,3.5062,0,3.2875
S0298,D004,40,Male,1,2,4.0,3.9118,0,4.0
S0298,D004,40,Male,2,3,3.9118,4.0,0,3.7636
S0298,D004,40,Male,2,4,4.0,3.7636,0,4.0
S0298,D004,40,Male,3,5,3.7636,4.0,0,3.7333
S0300,D001,41,Male,1,2,3.6,3.4125,0,3.2625
S0300,D001,41,Male,2,3,3.4125,3.2625,0,3.2824
S0301,D005,41,Male,1,2,2.8882,2.9625,0,2.8158
S0302,D005,40,Male,1,2,3.6765,3.7,0,3.5158
S0302,D005,40,Male,2,3,3.7,3.5158,0,3.3688
S0302,D005,40,Male,2,4,3.5158,3.3688,0,3.2643
S0302,D005,40,Male,3,5,3.3688,3.2643,0,3.3
S0304,D002,41,Female,1,2,3.7412,3.7312,0,3.7125
S0304,D002,41,Female,2,3,3.7312,3.7125,0,3.7412
S0305,D002,40,Male,1,2,4.0,4.0,0,4.0
S0305,D002,40,Male,2,3,4.0,4.0,0,4.0
S0305,D002,40,Male,2,4,4.0,4.0,0,3.975
S0306,D003,39,Male,1,2,3.7706,3.8389,0,3.8067
S0306,D003,39,Male,2,3,3.8389,3.8067,0,4.0
S0306,D003,39,Male,2,4,3.8067,4.0,0,3.8
S0306,D003,39,Male,3,5,4.0,3.8,0,3.7261
S0306,D003,39,Male,3,6,3.8,3.7261,0,3.9048
S0306,D003,39,Male,4,7,3.7261,3.9048,0,4.0
S0307,D001,41,Male,1,2,4.0,3.8688,0,4.0
S0307,D001,41,Male,2,3,3.8688,4.0,0,3.9471
S0308,D001,41,Male,1,2,2.8294,3.125,2,3.6625
S0309,D002,41,Female,1,2,3.6941,3.3375,0,3.5
S0310,D004,41,Female,1,2,2.8154,2.9176,0,3.18
S0310,D004,41,Female,2,3,2.9176,3.18,0,3.1909
S0311,D003,41,Female,1,2,3.8647,3.85,0,3.8667
S0312,D002,40,Male,1,2,3.7765,3.625,0,3.7625
S0312,D002,40,Male,2,3,3.625,3.7625,0,3.6706
S0312,D002,40,Male,2,4,3.7625,3.6706,0,3.8167
S0314,D005,40,Male,1,2,3.9647,3.7438,0,3.6737
S0314,D005,40,Male,2,3,3.7438,3.6737,0,4.0
S0314,D005,40,Male,2,4,3.6737,4.0,0,3.75
S0315,D001,41,Male,1,2,3.2529,3.4375,0,3.6
S0315,D001,41,Male,2,3,3.4375,3.6,0,3.6882
S0316,D002,41,Male,1,2,3.7118,3.55,0,3.5125
S0317,D001,39,Male,1,2,4.0,4.0,0,4.0
S0317,D001,39,Male,2,3,4.0,4.0,0,4.0
S0317,D001,39,Male,2,4,4.0,4.0,0,4.0
S0317,D001,39,Male,3,5,4.0,4.0,0,4.0
S0317,D001,39,Male,3,6,4.0,4.0,0,3.9625
S0318,D001,41,Female,1,2,2.2059,2.325,0,1.9625
S0318,D001,41,Female,2,3,2.325,1.9625,1,2.5529
S0319,D001,41,Male,1,2,3.2,2.7,0,3.2375
S0321,D003,40,Male,1,2,4.0,3.9833,0,4.0
S0321,D003,40,Male,2,3,3.9833,4.0,0,3.7706
S0321,D003,40,Male,2,4,4.0,3.7706,0,4.0
S0322,D004,39,Male,1,2,3.6231,3.8059,0,3.4467
S0322,D004,39,Male,2,3,3.8059,3.4467,0,2.8364
S0322,D004,39,Male,2,4,3.4467,2.8364,0,3.2526
S0322,D004,39,Male,3,5,2.8364,3.2526,0,3.6333
S0322,D004,39,Male,3,6,3.2526,3.6333,0,3.0846
S0322,D004,39,Male,4,7,3.6333,3.0846,0,4.0
S0325,D001,41,Female,1,2,2.2412,2.0438,0,2.075
S0327,D003,41,Female,1,2,2.7059,2.8111,0,2.66
S0327,D003,41,Female,2,3,2.8111,2.66,0,2.7059
S0328,D005,41,Female,1,2,4.0,3.8125,0,3.3789
S0331,D005,40,Male,1,2,3.1765,3.5375,0,3.2474
S0331,D005,40,Male,2,3,3.5375,3.2474,0,3.3562
S0331,D005,40,Male,2,4,3.2474,3.3562,0,3.6071
S0332,D003,41,Male,1,2,3.3941,3.3667,0,3.2133
S0333,D002,40,Female,1,2,2.9294,2.4938,0,2.875
S0333,D002,40,Female,2,3,2.4938,2.875,0,2.7412
S0333,D002,40,Female,2,4,2.875,2.7412,0,3.0
S0333,D002,40,Female,3,5,2.7412,3.0,0,2.6731
S0336,D002,40,Female,1,2,3.5941,3.4,0,3.625
S0336,D002,40,Female,2,3,3.4,3.625,0,2.9941
S0336,D002,40,Female,2,4,3.625,2.9941,0,3.4083
S0337,D002,39,Female,1,2,2.8706,2.625,1,2.625
S0337,D002,39,Female,2,3,2.625,2.625,2,2.4647
S0337,D002,39,Female,2,4,2.625,2.4647,3,2.7083
S0337,D002,39,Female,3,5,2.4647,2.7083,4,2.4731
S0337,D002,39,Female,3,6,2.7083,2.4731,5,2.1111
S0337,D002,39,Female,4,7,2.4731,2.1111,7,2.7
S0339,D002,39,Male,1,2,3.2235,3.2688,0,3.375
S0339,D002,39,Male,2,3,3.2688,3.375,0,3.1118
S0339,D002,39,Male,2,4,3.375,3.1118,0,3.5
S0339,D002,39,Male,3,5,3.1118,3.5,0,3.7269
S0339,D002,39,Male,3,6,3.5,3.7269,0,3.5
S0339,D002,39,Male,4,7,3.7269,3.5,0,3.46
S0341,D001,41,Female,1,2,3.2235,3.475,0,3.4625
S0343,D001,40,Female,1,2,2.9882,3.1813,0,2.8
S0343,D001,40,Female,2,3,3.1813,2.8,0,3.2706
S0343,D001,40,Female,2,4,2.8,3.2706,0,3.2833
S0345,D005,40,Female,1,2,2.6941,3.05,0,2.3737
S0345,D005,40,Female,2,3,3.05,2.3737,0,3.125
S0345,D005,40,Female,2,4,2.3737,3.125,0,3.2857
S0345,D005,40,Female,3,5,3.125,3.2857,0,4.0
S0347,D001,40,Female,1,2,3.9647,3.9062,0,3.875
S0347,D001,40,Female,2,3,3.9062,3.875,0,3.6176
S0347,D001,40,Female,2,4,3.875,3.6176,0,3.8583
S0348,D004,41,Male,1,2,4.0,3.9647,0,4.0
S0348,D004,41,Male,2,3,3.9647,4.0,0,3.9455
S0349,D002,39,Female,1,2,2.2765,2.1,0,2.7625
S0349,D002,39,Female,2,3,2.1,2.7625,0,3.0294
S0349,D002,39,Female,2,4,2.7625,3.0294,0,2.7917
S0349,D002,39,Female,3,5,3.0294,2.7917,0,2.6538
S0349,D002,39,Female,3,6,2.7917,2.6538,0,2.4222
S0349,D002,39,Female,4,7,2.6538,2.4222,0,3.46
S0350,D002,39,Male,1,2,4.0,3.85,0,4.0
S0350,D002,39,Male,2,3,3.85,4.0,0,4.0
S0350,D002,39,Male,2,4,4.0,4.0,0,4.0
S0350,D002,39,Male,3,5,4.0,4.0,0,4.0
S0350,D002,39,Male,3,6,4.0,4.0,0,4.0
S0352,D004,40,Male,1,2,3.5077,3.7059,0,3.62
S0352,D004,40,Male,2,3,3.7059,3.62,0,3.5
S0352,D004,40,Male,2,4,3.62,3.5,0,3.4842
S0354,D003,41,Male,1,2,2.8588,2.7278,0,3.26
S0354,D003,41,Male,2,3,2.7278,3.26,0,3.3235
S0355,D001,41,Male,1,2,3.8294,3.8562,0,3.8375
S0356,D004,41,Male,1,2,3.2769,3.2765,2,3.0
S0357,D005,41,Male,1,2,3.8765,3.7688,0,3.9263
S0359,D003,41,Male,1,2,3.7353,3.2167,1,3.9067
S0360,D005,41,Male,1,2,4.0,3.9438,0,3.8421
S0361,D004,40,Male,1,2,3.4538,3.3235,0,3.3933
S0361,D004,40,Male,2,3,3.3235,3.3933,0,3.3818
S0361,D004,40,Male,2,4,3.3933,3.3818,0,3.2474
S0362,D002,40,Male,1,2,3.5588,3.3375,0,3.7125
S0362,D002,40,Male,2,3,3.3375,3.7125,0,3.2235
S0362,D002,40,Male,2,4,3.7125,3.2235,1,3.4417
S0362,D002,40,Male,3,5,3.2235,3.4417,2,3.3885
S0364,D002,41,Male,1,2,3.9471,3.9625,0,3.8375
S0366,D001,40,Male,1,2,3.2412,3.1125,0,2.45
S0366,D001,40,Male,2,3,3.1125,2.45,0,2.6412
S0366,D001,40,Male,2,4,2.45,2.6412,0,3.2
S0366,D001,40,Male,3,5,2.6412,3.2,0,2.86
S0367,D005,41,Female,1,2,3.9471,3.7562,0,3.7632
S0368,D001,41,Female,1,2,3.1353,3.1438,0,3.2625
S0370,D004,40,Female,1,2,3.7538,3.5824,0,3.5267
S0370,D004,40,Female,2,3,3.5824,3.5267,0,3.5727
S0370,D004,40,Female,2,4,3.5267,3.5727,0,4.0
S0370,D004,40,Female,3,5,3.5727,4.0,0,3.4238
S0371,D001,41,Female,1,2,2.3706,2.9438,4,2.5
S0371,D001,41,Female,2,3,2.9438,2.5,6,2.6235
S0372,D003,39,Male,1,2,3.9647,3.8389,0,3.96
S0372,D003,39,Male,2,3,3.8389,3.96,0,4.0
S0372,D003,39,Male,2,4,3.96,4.0,0,3.916
S0372,D003,39,Male,3,5,4.0,3.916,0,3.9478
S0372,D003,39,Male,3,6,3.916,3.9478,0,4.0
S0372,D003,39,Male,4,7,3.9478,4.0,0,3.72
S0373,D003,39,Male,1,2,3.9176,3.9278,0,3.92
S0373,D003,39,Male,2,3,3.9278,3.92,0,3.4588
S0373,D003,39,Male,2,4,3.92,3.4588,0,3.672
S0373,D003,39,Male,3,5,3.4588,3.672,0,3.7652
S0373,D003,39,Male,3,6,3.672,3.7652,0,3.9333
S0373,D003,39,Male,4,7,3.7652,3.9333,0,4.0
S0375,D002,40,Female,1,2,3.1588,2.725,0,3.5375
S0375,D002,40,Female,2,3,2.725,3.5375,0,3.4059
S0375,D002,40,Female,2,4,3.5375,3.4059,0,3.3083
S0375,D002,40,Female,3,5,3.4059,3.3083,0,2.7962
S0376,D002,41,Female,1,2,3.7941,4.0,0,3.875
S0377,D002,40,Male,1,2,3.7118,3.6812,0,3.75
S0377,D002,40,Male,2,3,3.6812,3.75,0,3.7529
S0377,D002,40,Male,2,4,3.75,3.7529,0,3.75
S0379,D002,40,Male,1,2,3.9176,3.75,0,3.625
S0379,D002,40,Male,2,3,3.75,3.625,0,3.6882
S0379,D002,40,Male,2,4,3.625,3.6882,0,3.6083
S0379,D002,40,Male,3,5,3.6882,3.6083,0,3.7885
S0382,D005,41,Female,1,2,3.1176,3.275,0,3.1789
S0382,D005,41,Female,2,3,3.275,3.1789,0,2.9875
S0383,D002,40,Male,1,2,1.9588,2.1062,5,2.075
S0383,D002,40,Male,2,3,2.1062,2.075,9,2.1412
S0383,D002,40,Male,2,4,2.075,2.1412,14,2.125
S0383,D002,40,Male,3,5,2.1412,2.125,20,2.2423
S0385,D003,40,Female,1,2,3.9647,4.0,0,4.0
S0385,D003,40,Female,2,3,4.0,4.0,0,4.0
S0385,D003,40,Female,2,4,4.0,4.0,0,4.0
S0385,D003,40,Female,3,5,4.0,4.0,0,3.913
S0386,D004,41,Male,1,2,3.1769,2.9353,0,3.06
S0387,D002,41,Female,1,2,3.9294,3.85,0,4.0
S0388,D001,41,Female,1,2,3.8765,3.7375,0,3.7875
S0389,D003,41,Female,1,2,3.1824,3.1944,0,3.0333
S0390,D002,40,Male,1,2,3.0882,3.4312,0,3.4125
S0390,D002,40,Male,2,3,3.4312,3.4125,0,3.2529
S0390,D002,40,Male,2,4,3.4125,3.2529,0,3.425
S0392,D001,40,Male,1,2,2.2235,3.075,3,2.7375
S0392,D001,40,Male,2,3,3.075,2.7375,5,2.3588
S0392,D001,40,Male,2,4,2.7375,2.3588,8,2.525
S0392,D001,40,Male,3,5,2.3588,2.525,11,2.352
S0393,D002,41,Female,1,2,3.8824,4.0,0,3.9125
S0394,D001,40,Male,1,2,1.9529,1.7062,1,2.05
S0394,D001,40,Male,2,3,1.7062,2.05,3,1.8941
S0394,D001,40,Male,2,4,2.05,1.8941,5,2.2167
S0394,D001,40,Male,3,5,1.8941,2.2167,9,1.756
S0395,D005,40,Female,1,2,3.8647,3.5812,0,3.9053
S0395,D005,40,Female,2,3,3.5812,3.9053,0,3.9625
S0395,D005,40,Female,2,4,3.9053,3.9625,0,4.0
S0395,D005,40,Female,3,5,3.9625,4.0,0,4.0
S0397,D004,39,Female,1,2,3.3462,3.5941,0,3.6133
S0397,D004,39,Female,2,3,3.5941,3.6133,0,2.7727
S0397,D004,39,Female,2,4,3.6133,2.7727,0,3.4368
S0397,D004,39,Female,3,5,2.7727,3.4368,0,3.5286
S0397,D004,39,Female,3,6,3.4368,3.5286,0,3.0
S0397,D004,39,Female,4,7,3.5286,3.0,0,2.7
S0398,D005,39,Male,1,2,3.8765,4.0,0,4.0
S0398,D005,39,Male,2,3,4.0,4.0,0,3.9625
S0398,D005,39,Male,2,4,4.0,3.9625,0,4.0
S0398,D005,39,Male,3,5,3.9625,4.0,0,4.0
S0398,D005,39,Male,3,6,4.0,4.0,0,3.975
S0399,D005,40,Male,1,2,3.2471,3.5063,0,3.0263
S0399,D005,40,Male,2,3,3.5063,3.0263,0,3.4625
S0399,D005,40,Male,2,4,3.0263,3.4625,0,3.0929
S0401,D002,40,Male,1,2,3.4471,3.5688,0,3.4125
S0401,D002,40,Male,2,3,3.5688,3.4125,0,3.6765
S0401,D002,40,Male,2,4,3.4125,3.6765,0,3.7
S0404,D003,39,Male,1,2,2.5824,2.4556,0,3.02
S0404,D003,39,Male,2,3,2.4556,3.02,0,2.8882
S0404,D003,39,Male,2,4,3.02,2.8882,0,1.94
S0404,D003,39,Male,3,5,2.8882,1.94,2,2.5435
S0404,D003,39,Male,3,6,1.94,2.5435,4,2.3238
S0405,D005,41,Male,1,2,2.2294,1.7562,1,2.5947
S0406,D002,39,Male,1,2,2.7,2.9438,2,3.1375
S0406,D002,39,Male,2,3,2.9438,3.1375,3,2.6235
S0406,D002,39,Male,2,4,3.1375,2.6235,4,2.75
S0406,D002,39,Male,3,5,2.6235,2.75,5,2.6577
S0406,D002,39,Male,3,6,2.75,2.6577,6,3.2
S0406,D002,39,Male,4,7,2.6577,3.2,7,2.7
S0407,D002,39,Male,1,2,3.4882,3.8125,0,3.7875
S0407,D002,39,Male,2,3,3.8125,3.7875,0,3.7765
S0407,D002,39,Male,2,4,3.7875,3.7765,0,3.7167
S0407,D002,39,Male,3,5,3.7765,3.7167,0,3.9538
S0407,D002,39,Male,3,6,3.7167,3.9538,0,3.4333
S0408,D001,40,Male,1,2,2.1706,2.3062,0,2.5
S0408,D001,40,Male,2,3,2.3062,2.5,0,2.5882
S0408,D001,40,Male,2,4,2.5,2.5882,0,2.1417
S0408,D001,40,Male,3,5,2.5882,2.1417,1,1.98
S0410,D001,41,Male,1,2,3.3765,3.0875,0,3.5
S0410,D001,41,Male,2,3,3.0875,3.5,0,2.7529
S0411,D003,41,Male,1,2,3.7941,4.0,0,3.6933
S0411,D003,41,Male,2,3,4.0,3.6933,0,3.6353
S0412,D002,40,Male,1,2,3.9294,3.8562,0,3.675
S0412,D002,40,Male,2,3,3.8562,3.675,0,3.7941
S0412,D002,40,Male,2,4,3.675,3.7941,0,3.8333
S0413,D003,40,Male,1,2,4.0,3.95,0,3.92
S0413,D003,40,Male,2,3,3.95,3.92,0,4.0
S0413,D003,40,Male,2,4,3.92,4.0,0,3.784
S0414,D002,41,Male,1,2,3.7647,3.5438,0,3.5
S0415,D001,41,Female,1,2,4.0,4.0,0,4.0
S0416,D003,41,Female,1,2,3.7471,3.8111,0,3.7333
S0417,D002,40,Female,1,2,3.5882,3.7438,0,3.8875
S0417,D002,40,Female,2,3,3.7438,3.8875,0,3.8
S0417,D002,40,Female,2,4,3.8875,3.8,0,3.8083
S0419,D001,41,Male,1,2,3.2412,3.475,0,3.125
S0421,D004,40,Male,1,2,3.1462,3.0706,0,3.1067
S0421,D004,40,Male,2,3,3.0706,3.1067,0,3.5818
S0421,D004,40,Male,2,4,3.1067,3.5818,0,3.6263
S0422,D003,41,Male,1,2,3.7235,3.5,0,3.3067
S0422,D003,41,Male,2,3,3.5,3.3067,0,3.7882
S0423,D001,39,Female,1,2,3.2765,3.6688,0,3.375
S0423,D001,39,Female,2,3,3.6688,3.375,0,3.7294
S0423,D001,39,Female,2,4,3.375,3.7294,0,3.7833
S0423,D001,39,Female,3,5,3.7294,3.7833,0,3.6
S0423,D001,39,Female,3,6,3.7833,3.6,0,3.5
S0424,D003,39,Female,1,2,4.0,3.9222,0,4.0
S0424,D003,39,Female,2,3,3.9222,4.0,0,3.9471
S0424,D003,39,Female,2,4,4.0,3.9471,0,4.0
S0424,D003,39,Female,3,5,3.9471,4.0,0,3.9391
S0424,D003,39,Female,3,6,4.0,3.9391,0,4.0
S0429,D002,41,Male,1,2,3.1353,2.9625,0,2.925
S0429,D002,41,Male,2,3,2.9625,2.925,0,3.1941
S0430,D003,39,Male,1,2,3.4412,2.6056,0,3.0133
S0430,D003,39,Male,2,3,2.6056,3.0133,0,3.1824
S0430,D003,39,Male,2,4,3.0133,3.1824,0,3.232
S0430,D003,39,Male,3,5,3.1824,3.232,0,2.9609
S0430,D003,39,Male,3,6,3.232,2.9609,0,3.0905
S0430,D003,39,Male,4,7,2.9609,3.0905,0,2.52
S0431,D003,41,Male,1,2,3.5471,3.3111,0,3.6733
S0431,D003,41,Male,2,3,3.3111,3.6733,0,3.6941
S0434,D005,41,Female,1,2,2.2118,2.4375,1,2.5263
S0435,D001,40,Male,1,2,2.8,2.525,0,2.2125
S0435,D001,40,Male,2,3,2.525,2.2125,0,2.6353
S0435,D001,40,Male,2,4,2.2125,2.6353,0,2.7417
S0436,D001,41,Male,1,2,3.6765,3.5438,0,3.3875
S0437,D003,40,Female,1,2,3.8176,3.5722,0,3.88
S0437,D003,40,Female,2,3,3.5722,3.88,0,3.7294
S0437,D003,40,Female,2,4,3.88,3.7294,0,3.592
S0439,D003,39,Male,1,2,3.9647,3.8833,0,3.96
S0439,D003,39,Male,2,3,3.8833,3.96,0,3.5059
S0439,D003,39,Male,2,4,3.96,3.5059,0,4.0
S0439,D003,39,Male,3,5,3.5059,4.0,0,3.8783
S0439,D003,39,Male,3,6,4.0,3.8783,0,3.9571
S0439,D003,39,Male,4,7,3.8783,3.9571,0,4.0
S0441,D001,41,Male,1,2,3.2471,3.4125,0,3.2125
S0445,D004,40,Female,1,2,3.9231,3.3412,0,3.94
S0445,D004,40,Female,2,3,3.3412,3.94,0,3.6818
S0445,D004,40,Female,2,4,3.94,3.6818,0,3.9684
S0446,D003,39,Female,1,2,3.8765,3.8556,0,3.96
S0446,D003,39,Female,2,3,3.8556,3.96,0,3.8824
S0446,D003,39,Female,2,4,3.96,3.8824,0,3.736
S0446,D003,39,Female,3,5,3.8824,3.736,0,3.9478
S0446,D003,39,Female,3,6,3.736,3.9478,0,3.9333
S0446,D003,39,Female,4,7,3.9478,3.9333,0,4.0
S0447,D005,39,Female,1,2,3.5412,3.8375,0,3.6895
S0447,D005,39,Female,2,3,3.8375,3.6895,0,3.8688
S0447,D005,39,Female,2,4,3.6895,3.8688,0,3.8571
S0447,D005,39,Female,3,5,3.8688,3.8571,0,4.0
S0447,D005,39,Female,3,6,3.8571,4.0,0,3.6958
S0447,D005,39,Female,4,7,4.0,3.6958,0,3.86
S0449,D005,41,Male,1,2,3.9118,3.8688,0,3.9211
S0449,D005,41,Male,2,3,3.8688,3.9211,0,3.925
S0450,D005,41,Male,1,2,3.9471,3.9062,0,3.8421
S0451,D002,39,Male,1,2,3.2294,2.9312,0,3.3125
S0451,D002,39,Male,2,3,2.9312,3.3125,0,2.8765
S0451,D002,39,Male,2,4,3.3125,2.8765,0,3.3083
S0451,D002,39,Male,3,5,2.8765,3.3083,0,3.2462
S0451,D002,39,Male,3,6,3.3083,3.2462,0,3.1444
S0452,D002,40,Male,1,2,2.8118,1.875,2,2.625
S0452,D002,40,Male,2,3,1.875,2.625,4,2.1294
S0452,D002,40,Male,2,4,2.625,2.1294,7,2.5833
S0452,D002,40,Male,3,5,2.1294,2.5833,11,2.5462
S0454,D002,41,Female,1,2,3.2059,3.6312,0,3.7875
S0457,D001,40,Female,1,2,3.6941,3.3688,0,3.7625
S0457,D001,40,Female,2,3,3.3688,3.7625,0,3.1882
S0457,D001,40,Female,2,4,3.7625,3.1882,0,3.7833
S0458,D005,41,Female,1,2,3.9176,3.6812,0,3.9526
S0460,D004,41,Male,1,2,3.7769,3.5059,0,3.2933
S0460,D004,41,Male,2,3,3.5059,3.2933,0,3.6273
S0461,D001,40,Male,1,2,3.8294,3.6,0,3.75
S0461,D001,40,Male,2,3,3.6,3.75,0,3.5471
S0461,D001,40,Male,2,4,3.75,3.5471,0,3.7583
S0461,D001,40,Male,3,5,3.5471,3.7583,0,3.868
S0464,D001,40,Male,1,2,2.9824,2.7875,0,2.7625
S0464,D001,40,Male,2,3,2.7875,2.7625,0,3.3059
S0464,D001,40,Male,2,4,2.7625,3.3059,0,2.8333
S0474,D002,41,Female,1,2,3.5706,3.4625,0,3.375
S0478,D001,40,Female,1,2,3.9412,4.0,0,4.0
S0478,D001,40,Female,2,3,4.0,4.0,0,4.0
